GMT;TIME;WSPE [m/s];WDIR [deg];HUMI [%];PRES [hPa];TEMP [°C];PM10 [ug/m3];PM25 [ug/m3];PM01 [ug/m3];O3 [ug/m3];SO2 [ug/m3];NO [ug/m3];NO2 [ug/m3];CO [ug/m3]
2024-04-07T04:00;07.04.2024 4:00;0.2;171;99;1021;9;22;18;16;5;5.5;2.5;18.6;234.3
2024-04-07T05:00;07.04.2024 5:00;0.1;132;99;1021;9;25;20;18;5;5.5;2.5;18.9;248.5
2024-04-07T06:00;07.04.2024 6:00;0.2;155;99;1021;10.9;23;17;15;17;5.5;2.5;19.7;225.3
2024-04-07T07:00;07.04.2024 7:00;0.7;159;83;1021;14.8;20;12;10;36.8;5.5;2.5;17.5;202.9
2024-04-07T08:00;07.04.2024 8:00;0.6;177;72;1021;17.6;19;10;8;44.2;5.5;2.5;15.3;100
2024-04-07T09:00;07.04.2024 9:00;0.6;192;67;1021;19.5;14;9;7;50.2;5.5;2.5;13.8;100
2024-04-07T10:00;07.04.2024 10:00;0.7;217;57;1021;22.6;15;9;7;71.9;5.5;2.5;9.3;100
2024-04-07T11:00;07.04.2024 11:00;0.8;219;54;1020;24.1;10;5;4;80.3;5.5;2.5;4;100
2024-04-07T12:00;07.04.2024 12:00;0.7;225;51;1020;25.2;10;5;4;89.6;5.5;2.5;4;100
2024-04-07T13:00;07.04.2024 13:00;1.1;241;49;1019;25.8;11;5;4;94.1;5.5;2.5;4;100
2024-04-07T14:00;07.04.2024 14:00;1.1;238;49;1019;25.8;11;6;4;95.6;5.5;2.5;4;100
2024-04-07T15:00;07.04.2024 15:00;1.4;227;42;1019;25.5;11;4;3;96.2;5.5;2.5;4;100
2024-04-07T16:00;07.04.2024 16:00;1.2;217;43;1019;25;10;4;3;99.8;5.5;2.5;4;100
2024-04-07T17:00;07.04.2024 17:00;0.6;232;47;1019;24.1;10;5;4;95.5;5.5;2.5;8.9;100
2024-04-07T18:00;07.04.2024 18:00;0.5;224;56;1019;21.9;12;6;5;81.2;5.5;2.5;15.8;100
2024-04-07T19:00;07.04.2024 19:00;0.4;192;65;1020;19.5;12;7;6;73.1;5.5;2.5;12.8;100
2024-04-07T20:00;07.04.2024 20:00;0.4;183;70;1020;18;12;7;6;72.5;5.5;2.5;9.3;100
2024-04-07T21:00;07.04.2024 21:00;0.2;160;75;1020;16.3;12;7;6;64.4;5.5;2.5;12.8;100
2024-04-07T22:00;07.04.2024 22:00;0.2;179;80;1020;15.4;15;8;7;60.5;5.5;2.5;15.1;100
2024-04-07T23:00;07.04.2024 23:00;0.4;167;80;1019;15.8;14;9;8;61.8;5.5;2.5;13.5;100
2024-04-08T00:00;08.04.2024 0:00;0.6;160;81;1019;15.8;14;8;7;59.8;5.5;2.5;13.8;100
2024-04-08T01:00;08.04.2024 1:00;0.7;192;81;1019;15.9;14;8;7;70.1;5.5;2.5;9.7;100
2024-04-08T02:00;08.04.2024 2:00;0.8;186;80;1018;15.8;14;8;7;70.5;5.5;2.5;8.8;100
2024-04-08T03:00;08.04.2024 3:00;0.8;161;81;1018;15.5;14;8;6;62.1;5.5;2.5;12.6;100
2024-04-08T04:00;08.04.2024 4:00;0.9;178;82;1018;15.2;18;9;7;60.2;5.5;2.5;14.4;100
2024-04-08T05:00;08.04.2024 5:00;0.9;187;80;1018;15.5;22;9;6;60.1;5.5;2.5;17.6;100
2024-04-08T06:00;08.04.2024 6:00;1.2;188;74;1018;16.4;18;8;6;60.8;5.5;2.5;19.4;100
2024-04-08T07:00;08.04.2024 7:00;1.2;196;66;1018;18.5;18;7;5;67.1;5.5;2.5;15.1;100
2024-04-08T08:00;08.04.2024 8:00;1.5;195;58;1017;20.9;15;6;4;77.6;5.5;2.5;9.9;100
2024-04-08T09:00;08.04.2024 9:00;1.7;195;49;1017;22.9;16;5;4;91.4;5.5;2.5;4;100
2024-04-08T10:00;08.04.2024 10:00;1.7;188;43;1017;24.1;15;5;4;94.8;5.5;2.5;4;100
2024-04-08T11:00;08.04.2024 11:00;1.8;188;40;1017;24.7;14;5;3;97.6;5.5;2.5;4;100
2024-04-08T12:00;08.04.2024 12:00;2.2;189;36;1016;25.3;15;4;3;97.9;5.5;2.5;4;100
2024-04-08T13:00;08.04.2024 13:00;2;195;34;1015;25.8;15;4;3;97;5.5;2.5;4;100
2024-04-08T14:00;08.04.2024 14:00;1.9;183;32;1015;26;13;4;3;96.1;5.5;2.5;4;100
2024-04-08T15:00;08.04.2024 15:00;1.3;204;34;1014;25.4;12;4;2;92.3;5.5;2.5;4;100
2024-04-08T16:00;08.04.2024 16:00;1.4;188;34;1014;25;10;3;2;90.4;5.5;2.5;4;100
2024-04-08T17:00;08.04.2024 17:00;0.9;191;35;1014;23.8;11;4;3;84.7;5.5;2.5;9.4;100
2024-04-08T18:00;08.04.2024 18:00;0.7;182;40;1014;22.3;13;5;4;81.4;5.5;2.5;9.5;100
2024-04-08T19:00;08.04.2024 19:00;0.3;192;46;1014;20.7;14;6;5;83.9;5.5;2.5;8.9;100
2024-04-08T20:00;08.04.2024 20:00;0.3;180;52;1014;19.4;15;7;5;81.7;5.5;2.5;9.7;100
2024-04-08T21:00;08.04.2024 21:00;0.2;143;61;1014;17.5;18;10;8;66.9;5.5;2.5;16.2;100
2024-04-08T22:00;08.04.2024 22:00;0.1;135;70;1014;15.6;19;10;8;49.1;5.5;2.5;20.2;100
2024-04-08T23:00;08.04.2024 23:00;0.1;124;74;1014;14.8;18;9;7;49.4;5.5;2.5;22.1;100
2024-04-09T00:00;09.04.2024 0:00;0.2;130;81;1014;13.5;28;17;14;33.9;5.5;2.5;27.7;100
2024-04-09T01:00;09.04.2024 1:00;0.2;139;88;1014;12.4;31;13;10;16.4;5.5;2.5;37.8;100
2024-04-09T02:00;09.04.2024 2:00;0.1;116;91;1013;11.7;26;14;10;16.9;5.5;2.5;37;100
2024-04-09T03:00;09.04.2024 3:00;0.1;132;96;1013;10.9;24;13;11;13.4;5.5;2.5;26.7;100
2024-04-09T04:00;09.04.2024 4:00;0.1;125;99;1013;10.4;27;15;11;5;5.5;2.5;35.9;100
2024-04-09T05:00;09.04.2024 5:00;0.1;127;99;1013;10.3;34;16;12;5;5.5;18.3;34.4;240.9
2024-04-09T06:00;09.04.2024 6:00;0;147;94;1013;12.1;53;20;13;5;5.5;52.1;38;282.9
2024-04-09T07:00;09.04.2024 7:00;0.4;116;64;1012;18.1;71;22;13;15.9;5.5;71.1;61.8;400.8
2024-04-09T08:00;09.04.2024 8:00;1.7;152;40;1012;21.8;30;8;5;88.9;5.5;2.5;13.1;100
2024-04-09T09:00;09.04.2024 9:00;1.5;152;36;1011;23.4;25;6;4;96.5;5.5;2.5;8.9;100
2024-04-09T10:00;09.04.2024 10:00;0.7;138;35;1011;24.9;21;7;4;100.4;5.5;2.5;8.4;100
2024-04-09T11:00;09.04.2024 11:00;1.8;158;33;1011;25.6;23;7;4;104.6;5.5;2.5;4;100
2024-04-09T12:00;09.04.2024 12:00;2.2;174;30;1010;26.4;22;7;4;105.6;5.5;2.5;4;100
2024-04-09T13:00;09.04.2024 13:00;2;176;29;1010;26.5;23;7;3;106.2;5.5;2.5;4;100
2024-04-09T14:00;09.04.2024 14:00;2.2;185;29;1009;26.4;24;7;3;107.4;5.5;2.5;4;100
2024-04-09T15:00;09.04.2024 15:00;1.5;199;32;1010;25.3;23;7;3;102.2;5.5;2.5;4;100
2024-04-09T16:00;09.04.2024 16:00;1.4;200;35;1010;24.3;24;7;3;98.5;5.5;2.5;8.2;100
2024-04-09T17:00;09.04.2024 17:00;0.8;202;39;1010;23.4;26;8;4;94.5;5.5;2.5;9.2;100
2024-04-09T18:00;09.04.2024 18:00;0.3;234;47;1011;21.4;28;10;6;89.6;5.5;2.5;10.7;100
2024-04-09T19:00;09.04.2024 19:00;0.1;193;56;1012;19.3;28;10;6;81.7;5.5;2.5;11.9;100
2024-04-09T20:00;09.04.2024 20:00;0.1;143;64;1012;17.5;32;14;10;72.4;5.5;2.5;16.9;100
2024-04-09T21:00;09.04.2024 21:00;0.1;145;73;1013;16;31;14;10;55.2;5.5;2.5;24.2;100
2024-04-09T22:00;09.04.2024 22:00;0;97;82;1013;14.5;37;15;10;29;5.5;2.5;38;242.9
2024-04-09T23:00;09.04.2024 23:00;0.2;149;91;1014;13.4;32;16;12;14.2;5.5;2.5;38.7;261.9
2024-04-10T00:00;10.04.2024 0:00;0.5;331;83;1015;14.7;40;19;14;32.9;5.5;2.5;31.4;201.7
2024-04-10T01:00;10.04.2024 1:00;0.9;330;70;1015;16.8;43;16;7;75.2;5.5;2.5;4;100
2024-04-10T02:00;10.04.2024 2:00;1.4;331;76;1016;16;37;14;6;71.1;5.5;2.5;4;100
2024-04-10T03:00;10.04.2024 3:00;1.8;334;81;1017;15.1;45;13;7;60.6;5.5;2.5;4;100
2024-04-10T04:00;10.04.2024 4:00;2;335;76;1019;13.5;44;10;4;72.3;5.5;2.5;4;100
2024-04-10T05:00;10.04.2024 5:00;2.2;335;76;1020;12.3;32;7;3;74.8;5.5;2.5;4;100
2024-04-10T06:00;10.04.2024 6:00;1.5;335;73;1022;11.4;20;5;2;74.8;5.5;2.5;8.4;100
2024-04-10T07:00;10.04.2024 7:00;1.4;325;79;1024;10.7;19;6;3;69.9;5.5;2.5;8.1;100
2024-04-10T08:00;10.04.2024 8:00;1.6;334;93;1024;9.4;24;12;7;64.1;5.5;18.9;14.3;200.7
2024-04-10T09:00;10.04.2024 9:00;1;333;98;1025;9.1;15;6;4;63.1;5.5;2.5;12.7;100
2024-04-10T10:00;10.04.2024 10:00;1.2;332;94;1027;9.5;12;5;4;64.5;5.5;2.5;10.2;100
2024-04-10T11:00;10.04.2024 11:00;1.6;339;87;1027;10;14;7;5;63.3;5.5;2.5;10.1;100
2024-04-10T12:00;10.04.2024 12:00;1.4;327;86;1028;10.1;17;7;5;62.5;5.5;2.5;8.1;100
2024-04-10T13:00;10.04.2024 13:00;1.7;337;83;1028;10.4;15;7;5;65.8;5.5;2.5;4;100
2024-04-10T14:00;10.04.2024 14:00;1.6;333;80;1029;10.5;15;6;5;65.7;5.5;2.5;8.2;100
2024-04-10T15:00;10.04.2024 15:00;1.7;343;77;1029;10.6;13;6;4;64.1;5.5;2.5;9.8;100
2024-04-10T16:00;10.04.2024 16:00;1.4;334;76;1029;10.6;13;5;4;64.7;5.5;2.5;4;100
2024-04-10T17:00;10.04.2024 17:00;1.1;347;76;1030;10.6;14;6;4;61.3;5.5;2.5;9.5;100
2024-04-10T18:00;10.04.2024 18:00;0.8;344;77;1031;10.6;17;7;5;59.4;5.5;2.5;10;100
2024-04-10T19:00;10.04.2024 19:00;1;358;76;1032;10.7;16;9;7;57.4;5.5;2.5;11.8;100
2024-04-10T20:00;10.04.2024 20:00;0.6;9;78;1032;10.7;19;10;7;53.7;5.5;2.5;12.3;100
2024-04-10T21:00;10.04.2024 21:00;0.3;38;78;1033;10.7;18;10;8;54;5.5;2.5;11;100
2024-04-10T22:00;10.04.2024 22:00;0.5;99;82;1033;10.4;20;12;10;44.1;5.5;2.5;13.5;100
2024-04-10T23:00;10.04.2024 23:00;0.4;90;83;1034;10.2;21;14;12;45.1;5.5;2.5;10.7;100
2024-04-11T00:00;11.04.2024 0:00;0.1;84;86;1034;9.9;20;15;13;39;5.5;2.5;10.6;100
2024-04-11T01:00;11.04.2024 1:00;0.2;325;93;1034;9.2;22;15;13;27.9;5.5;2.5;12.3;100
2024-04-11T02:00;11.04.2024 2:00;0;349;99;1034;7.9;20;15;13;24;5.5;2.5;10.9;100
2024-04-11T03:00;11.04.2024 3:00;0.1;195;99;1034;7.1;19;15;13;19.1;5.5;2.5;14.2;100
2024-04-11T04:00;11.04.2024 4:00;0.1;276;99;1034;6.9;22;16;14;11.8;5.5;2.5;19.7;100
2024-04-11T05:00;11.04.2024 5:00;0.4;333;99;1034;7.4;25;18;16;5;5.5;6.6;29.3;211.9
2024-04-11T06:00;11.04.2024 6:00;1;346;97;1034;9;33;21;17;14.3;5.5;13.1;30.9;229.1
2024-04-11T07:00;11.04.2024 7:00;1.3;354;90;1035;10.3;35;21;17;27.1;5.5;8.2;22.6;211.4
2024-04-11T08:00;11.04.2024 8:00;1.1;14;82;1035;11.6;34;22;18;36.7;5.5;5.5;19.3;217.4
2024-04-11T09:00;11.04.2024 9:00;1.1;25;65;1035;13.6;22;14;11;57.6;5.5;2.5;13.4;100
2024-04-11T10:00;11.04.2024 10:00;1.1;38;57;1035;14.8;16;9;7;70.3;5.5;2.5;9.9;100
2024-04-11T11:00;11.04.2024 11:00;0.9;40;52;1035;15.5;15;7;6;78.5;5.5;2.5;4;100
2024-04-11T12:00;11.04.2024 12:00;0.9;17;51;1034;16.3;15;8;6;83.3;5.5;2.5;4;100
2024-04-11T13:00;11.04.2024 13:00;1;345;52;1034;16.5;19;10;8;82.9;5.5;2.5;9.7;100
2024-04-11T14:00;11.04.2024 14:00;1.3;346;55;1034;16.4;24;13;11;82.7;5.5;2.5;10.1;100
2024-04-11T15:00;11.04.2024 15:00;1;331;56;1033;16.4;25;15;13;85.2;5.5;2.5;9.3;100
2024-04-11T16:00;11.04.2024 16:00;0.8;352;56;1033;16.5;27;17;14;85.4;5.5;2.5;10.2;100
2024-04-11T17:00;11.04.2024 17:00;0.8;3;56;1033;16.2;25;16;14;87.2;5.5;2.5;9.5;100
2024-04-11T18:00;11.04.2024 18:00;0.6;360;60;1033;15.1;23;15;13;80.4;5.5;2.5;13.1;100
2024-04-11T19:00;11.04.2024 19:00;0.2;342;71;1033;12.6;21;13;11;64.4;5.5;2.5;17.6;100
2024-04-11T20:00;11.04.2024 20:00;0;296;81;1034;10.7;21;13;11;52.9;5.5;2.5;23.6;100
2024-04-11T21:00;11.04.2024 21:00;0;206;84;1034;10.2;20;13;11;51.4;5.5;2.5;19;100
2024-04-11T22:00;11.04.2024 22:00;0.1;182;95;1035;8.4;22;15;14;45.6;5.5;2.5;20.3;100
2024-04-11T23:00;11.04.2024 23:00;0.1;205;99;1035;7.6;35;26;24;20.2;5.5;2.5;36.5;240
2024-04-12T00:00;12.04.2024 0:00;0.1;182;99;1034;6.9;46;38;35;17.8;5.5;2.5;28.2;232.7
2024-04-12T01:00;12.04.2024 1:00;0.1;190;99;1034;6.1;47;40;37;15.7;5.5;2.5;22.9;224.9
2024-04-12T02:00;12.04.2024 2:00;0.2;161;99;1034;5.6;38;31;29;12;5.5;2.5;18.4;205.4
2024-04-12T03:00;12.04.2024 3:00;0.1;176;99;1034;5;48;40;38;5;5.5;2.5;21.3;218.9
2024-04-12T04:00;12.04.2024 4:00;0.2;187;99;1034;4.7;44;37;35;5;5.5;2.5;19.3;100
2024-04-12T05:00;12.04.2024 5:00;0.1;171;99;1034;4.6;58;32;27;5;5.5;15;24.8;231.9
2024-04-12T06:00;12.04.2024 6:00;0.8;171;99;1034;6.8;43;29;25;13;5.5;15.1;27.2;221
2024-04-12T07:00;12.04.2024 7:00;0.5;234;88;1034;10.1;49;30;26;23.2;5.5;14.9;29.2;235
2024-04-12T08:00;12.04.2024 8:00;0.4;250;75;1035;12.9;35;22;19;45.1;5.5;6.5;20.4;100
2024-04-12T09:00;12.04.2024 9:00;0.7;151;57;1034;15.4;30;15;12;73.8;5.5;2.5;17.6;100
2024-04-12T10:00;12.04.2024 10:00;0.4;326;47;1034;17.3;23;11;8;88.8;5.5;2.5;16.7;100
2024-04-12T11:00;12.04.2024 11:00;0.8;177;45;1033;18.2;20;10;7;93.6;5.5;2.5;15.7;100
2024-04-12T12:00;12.04.2024 12:00;0.6;5;44;1033;19.3;19;9;6;99;5.5;2.5;10.5;100
2024-04-12T13:00;12.04.2024 13:00;0.6;320;45;1032;19.4;11;5;3;101.1;5.5;2.5;4;100
2024-04-12T14:00;12.04.2024 14:00;0.2;293;44;1031;19.9;12;5;3;101.1;5.5;2.5;4;100
2024-04-12T15:00;12.04.2024 15:00;0.8;351;45;1030;19.9;12;5;3;102;5.5;2.5;4;100
2024-04-12T16:00;12.04.2024 16:00;0.3;15;46;1030;20;13;6;4;99.9;5.5;2.5;10.4;100
2024-04-12T17:00;12.04.2024 17:00;0.6;133;48;1029;19.7;15;6;4;93.9;5.5;2.5;11.9;100
2024-04-12T18:00;12.04.2024 18:00;0;360;58;1029;17.4;14;6;5;85.8;5.5;2.5;11.7;100
2024-04-12T19:00;12.04.2024 19:00;0.1;181;68;1029;15.1;18;8;5;70.9;5.5;2.5;18.6;100
2024-04-12T20:00;12.04.2024 20:00;0.1;156;76;1030;13.5;22;10;7;61;5.5;2.5;21.9;100
2024-04-12T21:00;12.04.2024 21:00;0.1;220;85;1029;12.2;38;24;19;41.9;5.5;2.5;29.3;243.5
2024-04-12T22:00;12.04.2024 22:00;0.1;334;89;1029;12;36;24;20;37;5.5;2.5;30.3;261
2024-04-12T23:00;12.04.2024 23:00;0.1;45;93;1029;11.3;32;20;17;34.9;5.5;2.5;21.8;203.7
2024-04-13T00:00;13.04.2024 0:00;0.1;158;90;1029;11.3;25;18;16;35.9;5.5;2.5;19.9;100
2024-04-13T01:00;13.04.2024 1:00;0.1;164;89;1029;11;23;18;16;40.6;5.5;2.5;16.2;100
2024-04-13T02:00;13.04.2024 2:00;0.2;164;89;1029;10.9;26;20;18;44;5.5;2.5;15.9;100
2024-04-13T03:00;13.04.2024 3:00;0.1;200;91;1029;10.5;21;16;14;40.6;5.5;2.5;16.6;100
2024-04-13T04:00;13.04.2024 4:00;0.2;157;93;1029;9.9;21;14;13;39.6;5.5;2.5;14.6;100
2024-04-13T05:00;13.04.2024 5:00;0.2;155;95;1029;9.6;22;14;12;32.2;5.5;2.5;17.8;100
2024-04-13T06:00;13.04.2024 6:00;0.8;182;89;1029;10.9;26;16;14;41.3;5.5;2.5;15.6;100
2024-04-13T07:00;13.04.2024 7:00;1;192;78;1029;13.5;29;15;12;50.5;5.5;2.5;15.5;100
2024-04-13T08:00;13.04.2024 8:00;0.8;195;71;1029;15.8;23;13;11;59.4;5.5;2.5;11.8;100
2024-04-13T09:00;13.04.2024 9:00;0.9;179;64;1028;18;16;10;8;77;5.5;2.5;4;100
2024-04-13T10:00;13.04.2024 10:00;0.6;200;56;1028;19.3;17;9;7;97.6;5.5;2.5;4;100
2024-04-13T11:00;13.04.2024 11:00;0.5;299;54;1028;20.2;18;9;7;103;5.5;2.5;4;100
2024-04-13T12:00;13.04.2024 12:00;0.5;235;53;1027;21.5;16;7;5;91.1;5.5;2.5;4;100
2024-04-13T13:00;13.04.2024 13:00;0.4;291;52;1026;21.6;18;9;7;102;5.5;2.5;4;100
2024-04-13T14:00;13.04.2024 14:00;0.6;200;52;1025;21.8;15;7;6;94.8;5.5;2.5;4;100
2024-04-13T15:00;13.04.2024 15:00;1.3;192;51;1025;21.5;13;6;5;87.1;5.5;2.5;4;100
2024-04-13T16:00;13.04.2024 16:00;0.9;201;51;1024;21.4;13;7;5;88.6;5.5;2.5;4;100
2024-04-13T17:00;13.04.2024 17:00;0.5;200;53;1024;20.7;14;7;6;87.3;5.5;2.5;4;100
2024-04-13T18:00;13.04.2024 18:00;0.1;238;58;1024;18.9;16;8;7;79.3;5.5;2.5;9.6;100
2024-04-13T19:00;13.04.2024 19:00;0.1;188;65;1024;17;16;9;8;72.6;5.5;2.5;10.1;100
2024-04-13T20:00;13.04.2024 20:00;0.1;145;70;1024;15.5;16;10;9;70.5;5.5;2.5;9.3;100
2024-04-13T21:00;13.04.2024 21:00;0.1;129;74;1024;14.6;34;28;25;68.2;5.5;2.5;8.2;100
2024-04-13T22:00;13.04.2024 22:00;0.3;183;77;1023;14;32;27;24;64.6;5.5;2.5;9.3;100
2024-04-13T23:00;13.04.2024 23:00;0.3;159;80;1023;13.5;24;18;16;55.8;5.5;2.5;13.2;100
2024-04-14T00:00;14.04.2024 0:00;0.5;183;83;1022;13.2;23;18;16;53.4;5.5;2.5;12.5;100
2024-04-14T01:00;14.04.2024 1:00;0.8;184;86;1022;12.8;23;16;15;50.8;5.5;2.5;13;100
2024-04-14T02:00;14.04.2024 2:00;0.4;207;85;1021;12.8;19;14;13;54.9;5.5;2.5;10.9;100
2024-04-14T03:00;14.04.2024 3:00;0.3;201;88;1021;12.2;20;15;14;49.4;5.5;2.5;11.2;100
2024-04-14T04:00;14.04.2024 4:00;0.1;215;89;1021;12.2;20;15;13;51.3;5.5;2.5;10.4;100
2024-04-14T05:00;14.04.2024 5:00;0.7;170;88;1020;12.6;21;15;13;52.2;5.5;2.5;10.8;100
2024-04-14T06:00;14.04.2024 6:00;0.9;188;82;1020;14;18;12;11;56.9;5.5;2.5;8.5;100
2024-04-14T07:00;14.04.2024 7:00;1.3;199;78;1020;15.2;20;12;10;58.7;5.5;2.5;8.5;100
2024-04-14T08:00;14.04.2024 8:00;0.8;201;71;1019;17.1;17;11;9;62;5.5;2.5;4;100
2024-04-14T09:00;14.04.2024 9:00;0.9;212;62;1019;19;18;9;7;74.3;5.5;2.5;4;100
2024-04-14T10:00;14.04.2024 10:00;1.3;195;61;1019;19.6;20;10;8;80.3;5.5;2.5;4;100
2024-04-14T11:00;14.04.2024 11:00;1.5;194;59;1019;20.7;21;10;7;85.5;5.5;2.5;4;100
2024-04-14T12:00;14.04.2024 12:00;1;212;58;1018;21.2;22;9;7;85.5;5.5;2.5;4;100
2024-04-14T13:00;14.04.2024 13:00;0.8;212;55;1018;21.9;46;24;18;84.8;13.3;2.5;4;100
2024-04-14T14:00;14.04.2024 14:00;1.4;198;57;1017;21.9;55;33;27;86.9;5.5;2.5;4;100
2024-04-14T15:00;14.04.2024 15:00;1;206;56;1017;22.1;18;9;7;85.1;5.5;2.5;9.3;100
2024-04-14T16:00;14.04.2024 16:00;0.7;209;56;1016;22.2;16;7;6;80.8;5.5;2.5;4;100
2024-04-14T17:00;14.04.2024 17:00;0.9;314;55;1016;21.4;17;6;5;74.7;5.5;2.5;4;100
2024-04-14T18:00;14.04.2024 18:00;1.3;339;65;1017;18.6;23;10;8;76.9;5.5;2.5;4;100
2024-04-14T19:00;14.04.2024 19:00;0.3;332;70;1017;17.1;21;9;7;70.1;5.5;2.5;8.1;100
2024-04-14T20:00;14.04.2024 20:00;0.2;175;80;1017;14.9;20;9;7;59;5.5;2.5;10.2;100
2024-04-14T21:00;14.04.2024 21:00;0.1;151;83;1018;13.9;18;9;7;59;5.5;2.5;9.6;100
2024-04-14T22:00;14.04.2024 22:00;0.1;147;92;1017;13.4;20;12;10;35.7;5.5;2.5;15.3;100
2024-04-14T23:00;14.04.2024 23:00;0;255;94;1017;12.6;21;12;10;39.8;5.5;2.5;14.7;100
2024-04-15T00:00;15.04.2024 0:00;0.1;302;89;1016;12;17;11;9;44.5;5.5;2.5;12.5;100
2024-04-15T01:00;15.04.2024 1:00;0.6;12;88;1015;12.1;19;12;10;46;5.5;2.5;13;100
2024-04-15T02:00;15.04.2024 2:00;0.6;7;86;1014;12.1;23;14;12;42.1;5.5;2.5;16.3;100
2024-04-15T03:00;15.04.2024 3:00;0.6;8;86;1013;11.7;23;14;12;38.6;5.5;2.5;20.3;100
2024-04-15T04:00;15.04.2024 4:00;0.5;2;86;1011;11.5;25;15;12;32.9;5.5;2.5;27.8;100
2024-04-15T05:00;15.04.2024 5:00;0.4;324;92;1011;10.9;34;16;12;28.6;5.5;2.5;28.1;100
2024-04-15T06:00;15.04.2024 6:00;0.4;169;99;1011;10.2;28;17;14;16.2;5.5;5.2;33.5;100
2024-04-15T07:00;15.04.2024 7:00;0.2;281;99;1011;10.5;30;18;14;11.5;5.5;11.7;42.4;202.1
2024-04-15T08:00;15.04.2024 8:00;1;331;99;1011;10.5;29;18;15;19;5.5;7.2;34.3;202
2024-04-15T09:00;15.04.2024 9:00;1.1;334;99;1011;9.8;24;19;17;39.2;5.5;2.5;19.1;100
2024-04-15T10:00;15.04.2024 10:00;1.1;334;99;1011;9.9;24;19;16;52.6;5.5;2.5;14.2;100
2024-04-15T11:00;15.04.2024 11:00;1;340;99;1011;9.6;15;10;8;61.7;5.5;2.5;12.5;100
2024-04-15T12:00;15.04.2024 12:00;0.6;349;99;1010;10.1;15;11;9;67.6;5.5;2.5;10.1;100
2024-04-15T13:00;15.04.2024 13:00;0.3;305;98;1009;11.2;19;14;12;63.5;5.5;2.5;12.6;100
2024-04-15T14:00;15.04.2024 14:00;0.5;292;97;1008;11.6;30;19;16;48.5;5.5;2.5;16.4;100
2024-04-15T15:00;15.04.2024 15:00;0.5;164;99;1007;11.3;27;20;18;39.4;5.5;2.5;23.4;100
2024-04-15T16:00;15.04.2024 16:00;1;0;99;1006;11.4;31;23;20;33.6;5.5;2.5;25;100
2024-04-15T17:00;15.04.2024 17:00;0.5;115;99;1005;11.3;33;25;22;29;5.5;2.5;22.7;100
2024-04-15T18:00;15.04.2024 18:00;0.9;158;99;1004;11.1;36;28;25;25.5;5.5;2.5;23.6;100
2024-04-15T19:00;15.04.2024 19:00;0.2;204;99;1004;10.6;38;31;28;16.6;5.5;2.5;23.4;205.3
2024-04-15T20:00;15.04.2024 20:00;0.6;173;99;1003;10.6;58;45;38;12.1;5.5;2.5;24.8;238.8
2024-04-15T21:00;15.04.2024 21:00;1.2;191;99;1002;11.7;28;21;19;29.7;5.5;2.5;13.8;100
2024-04-15T22:00;15.04.2024 22:00;1.6;190;98;1001;12.5;13;8;6;51.9;5.5;2.5;4;100
2024-04-15T23:00;15.04.2024 23:00;1.6;190;98;1001;12.3;11;6;4;53.3;5.5;2.5;4;100
2024-04-16T00:00;16.04.2024 0:00;1.2;194;99;1001;12.1;12;6;4;47.9;5.5;2.5;4;100
2024-04-16T01:00;16.04.2024 1:00;1.2;192;97;1000;12.2;13;7;5;52;5.5;2.5;4;100
2024-04-16T02:00;16.04.2024 2:00;1;261;92;1000;11.5;13;6;4;62.5;5.5;2.5;4;100
2024-04-16T03:00;16.04.2024 3:00;0.4;259;97;1001;8.5;17;4;2;72.1;5.5;2.5;4;100
2024-04-16T04:00;16.04.2024 4:00;0.6;278;99;1001;7.1;19;4;1;84.7;5.5;2.5;8.2;100
2024-04-16T05:00;16.04.2024 5:00;0.9;269;94;1002;6.8;14;3;1;93.5;5.5;2.5;8.5;100
2024-04-16T06:00;16.04.2024 6:00;0.7;252;68;1002;7.1;9;2;1;88;5.5;2.5;11.4;100
2024-04-16T07:00;16.04.2024 7:00;0.6;211;69;1003;6.9;11;3;2;82.1;5.5;2.5;12.3;100
2024-04-16T08:00;16.04.2024 8:00;0.5;218;67;1004;7;9;3;2;79.5;5.5;2.5;10.6;100
2024-04-16T09:00;16.04.2024 9:00;0.8;207;65;1004;7.5;9;3;2;77;5.5;2.5;11.1;100
2024-04-16T10:00;16.04.2024 10:00;0.7;213;65;1004;7.8;10;3;2;76.8;5.5;2.5;9.5;100
2024-04-16T11:00;16.04.2024 11:00;1.8;193;64;1004;8.7;13;4;2;76;5.5;2.5;11.9;100
2024-04-16T12:00;16.04.2024 12:00;1.9;189;69;1004;8.3;10;4;3;78.7;5.5;2.5;9.5;100
2024-04-16T13:00;16.04.2024 13:00;1.7;195;66;1004;8.8;13;5;3;78.2;5.5;2.5;9.9;100
2024-04-16T14:00;16.04.2024 14:00;1.3;202;64;1004;9.2;11;4;2;78.1;5.5;2.5;9.7;100
2024-04-16T15:00;16.04.2024 15:00;1.2;201;64;1004;9.3;9;3;2;77.6;5.5;2.5;4;100
2024-04-16T16:00;16.04.2024 16:00;1.1;203;61;1003;9.4;10;4;2;76.6;5.5;2.5;4;100
2024-04-16T17:00;16.04.2024 17:00;1.1;194;64;1003;8.9;9;4;3;72.5;5.5;2.5;9.1;100
2024-04-16T18:00;16.04.2024 18:00;1.3;187;66;1003;8.1;10;5;3;70.1;5.5;2.5;9;100
